e_changed_log_length,e_changed_loc_,e_loc_,e_chang_count_,e_bug_count_,m_MinEssentialKnots,m_CountDeclInstanceVariablePublic,m_AvgLineCode,m_MaxCyclomatic,m_SumEssential,m_SumCyclomatic,m_AvgLine,m_CountLineBlank,m_AvgCyclomatic,m_CountDeclMethodDefault,m_AvgCyclomaticStrict,m_AvgCyclomaticModified,m_SumCyclomaticStrict,m_CountStmtDecl,m_AvgEssential,m_CountLineInactive,m_AvgLineBlank,m_AvgLineComment,m_CountLineCodeExe,m_CountLineComment,m_MaxCyclomaticStrict,m_CountLinePreprocessor,m_MaxEssentialKnots,m_CountLineCode,m_CountSemicolon,m_CountStmtExe,m_MaxCyclomaticModified,m_CountLineCodeDecl,m_CountDeclFunction,m_CountLine,m_CountDeclMethodFriend,m_Knots,m_CountDeclMethodConst,m_CountDeclInstanceVariablePrivate,m_CountDeclClass,m_CountStmt,m_SumCyclomaticModified,m_CountDeclInstanceVariableProtected,md_MaxCyclomatic,md_SumEssential,md_SumCyclomatic,md_CountLineBlank,md_AvgCyclomatic,md_AvgCyclomaticStrict,md_AvgCyclomaticModified,md_SumCyclomaticStrict,md_CountStmtDecl,md_CountLineCodeExe,md_CountLineComment,md_MaxCyclomaticStrict,md_CountLineCode,md_CountStmtExe,md_MaxCyclomaticModified,md_CountLineCodeDecl,md_CountDeclFunction,md_CountLine,md_CountDeclClass,md_CountStmt,md_SumCyclomaticModified,bug
143.0,7.0,285.0,2.0,2.0,-1.0,-1.0,0.0,13.0,24.0,36.0,0.0,70.0,1.0,0.0,1.0,1.0,46.0,66.0,0.0,-1.0,0.0,0.0,87.0,22.0,23.0,-1.0,-1.0,193.0,-1.0,64.0,10.0,70.0,24.0,285.0,-1.0,-1.0,-1.0,-1.0,1.0,130.0,33.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,1.0,0.0,1.0,1.0,7.0,0.0,2.0,1.0,0
61.0,5.0,134.0,1.0,1.0,-1.0,-1.0,0.0,3.0,10.0,12.0,0.0,24.0,1.0,0.0,1.0,1.0,12.0,22.0,0.0,-1.0,0.0,0.0,22.0,45.0,3.0,-1.0,-1.0,65.0,-1.0,21.0,3.0,29.0,10.0,134.0,-1.0,-1.0,-1.0,-1.0,2.0,43.0,12.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1
47.0,23.0,131.0,5.0,3.0,-1.0,-1.0,0.0,7.0,3.0,12.0,0.0,23.0,4.0,0.0,4.0,4.0,13.0,14.0,0.0,-1.0,0.0,0.0,43.0,19.0,8.0,-1.0,-1.0,89.0,-1.0,22.0,7.0,36.0,3.0,131.0,-1.0,-1.0,-1.0,-1.0,1.0,36.0,12.0,-1.0,0.0,0.0,1.0,-2.0,1.0,0.0,1.0,1.0,0.0,4.0,-8.0,0.0,7.0,1.0,0.0,2.0,0.0,-3.0,0.0,1.0,1.0,0
88.0,12.0,131.0,6.0,2.0,-1.0,-1.0,0.0,5.0,7.0,12.0,0.0,28.0,2.0,0.0,2.0,2.0,12.0,16.0,0.0,-1.0,0.0,0.0,31.0,36.0,5.0,-1.0,-1.0,67.0,-1.0,28.0,5.0,28.0,5.0,131.0,-1.0,-1.0,-1.0,-1.0,1.0,44.0,12.0,-1.0,-2.0,0.0,-3.0,0.0,-1.0,-1.0,-1.0,-3.0,0.0,-3.0,0.0,-2.0,-6.0,-3.0,-2.0,0.0,0.0,-6.0,0.0,-3.0,-3.0,0
175.0,10.0,95.0,4.0,3.0,-1.0,-1.0,0.0,1.0,4.0,4.0,0.0,10.0,1.0,0.0,1.0,1.0,4.0,7.0,0.0,-1.0,0.0,0.0,30.0,34.0,1.0,-1.0,-1.0,52.0,-1.0,8.0,1.0,17.0,4.0,95.0,-1.0,-1.0,-1.0,-1.0,2.0,15.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0
33.0,30.0,60.0,4.0,3.0,-1.0,-1.0,0.0,1.0,2.0,2.0,0.0,11.0,1.0,0.0,1.0,1.0,2.0,4.0,0.0,-1.0,0.0,0.0,12.0,15.0,1.0,-1.0,-1.0,34.0,-1.0,12.0,1.0,16.0,2.0,60.0,-1.0,-1.0,-1.0,-1.0,1.0,16.0,2.0,-1.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,-2.0,-5.0,-5.0,0.0,-7.0,-5.0,0.0,-2.0,0.0,-20.0,0.0,-7.0,0.0,0
28.0,94.0,269.0,4.0,1.0,-1.0,-1.0,0.0,3.0,16.0,21.0,0.0,53.0,1.0,0.0,1.0,1.0,22.0,31.0,0.0,-1.0,0.0,0.0,42.0,108.0,4.0,-1.0,-1.0,108.0,-1.0,37.0,3.0,48.0,16.0,269.0,-1.0,-1.0,-1.0,-1.0,1.0,68.0,21.0,-1.0,0.0,-2.0,-2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,53.0,0.0,-6.0,-2.0,0.0,-2.0,-2.0,48.0,0.0,-4.0,-2.0,0
317.0,6.0,106.0,2.0,1.0,-1.0,-1.0,0.0,1.0,4.0,4.0,0.0,18.0,1.0,0.0,1.0,1.0,4.0,16.0,0.0,-1.0,0.0,0.0,10.0,27.0,1.0,-1.0,-1.0,65.0,-1.0,10.0,1.0,50.0,4.0,106.0,-1.0,-1.0,-1.0,-1.0,1.0,26.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0
70.0,11.0,393.0,2.0,0.0,-1.0,-1.0,0.0,8.0,16.0,36.0,0.0,82.0,2.0,0.0,2.0,2.0,38.0,48.0,0.0,-1.0,0.0,0.0,99.0,91.0,10.0,-1.0,-1.0,221.0,-1.0,66.0,8.0,97.0,14.0,393.0,-1.0,-1.0,-1.0,-1.0,1.0,114.0,36.0,-1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,5.0,1.0,0.0,4.0,1.0,9.0,0.0,5.0,1.0,0
79.0,7.0,55.0,2.0,2.0,-1.0,-1.0,0.0,2.0,5.0,6.0,0.0,7.0,1.0,0.0,1.0,1.0,6.0,9.0,0.0,-1.0,0.0,0.0,9.0,15.0,2.0,-1.0,-1.0,33.0,-1.0,5.0,2.0,20.0,5.0,55.0,-1.0,-1.0,-1.0,-1.0,1.0,14.0,6.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,0
46.0,2.0,87.0,2.0,2.0,-1.0,-1.0,0.0,5.0,3.0,7.0,0.0,16.0,2.0,0.0,1.0,2.0,5.0,8.0,0.0,-1.0,0.0,0.0,12.0,32.0,3.0,-1.0,-1.0,39.0,-1.0,10.0,4.0,18.0,3.0,87.0,-1.0,-1.0,-1.0,-1.0,1.0,18.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.0,1.0,596.0,19.0,12.0,-1.0,-1.0,0.0,13.0,26.0,61.0,0.0,101.0,4.0,0.0,4.0,4.0,64.0,75.0,0.0,-1.0,0.0,0.0,135.0,214.0,16.0,-1.0,-1.0,280.0,-1.0,120.0,13.0,104.0,15.0,595.0,-1.0,-1.0,-1.0,-1.0,1.0,195.0,61.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0
47.0,10.0,408.0,5.0,0.0,-1.0,-1.0,0.0,8.0,16.0,38.0,0.0,84.0,2.0,0.0,2.0,2.0,40.0,47.0,0.0,-1.0,0.0,0.0,104.0,99.0,10.0,-1.0,-1.0,226.0,-1.0,68.0,8.0,97.0,14.0,408.0,-1.0,-1.0,-1.0,-1.0,1.0,115.0,38.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,-1.0,0.0,0
196.0,73.0,523.0,16.0,7.0,-1.0,-1.0,0.0,12.0,20.0,48.0,0.0,109.0,3.0,0.0,3.0,3.0,49.0,57.0,0.0,-1.0,0.0,0.0,206.0,74.0,12.0,-1.0,-1.0,340.0,-1.0,106.0,12.0,102.0,15.0,523.0,-1.0,-1.0,-1.0,-1.0,2.0,163.0,48.0,-1.0,0.0,4.0,6.0,13.0,0.0,0.0,0.0,6.0,10.0,8.0,17.0,0.0,21.0,14.0,0.0,9.0,1.0,51.0,0.0,24.0,6.0,1
104.0,25.0,138.0,4.0,3.0,-1.0,-1.0,0.0,1.0,8.0,8.0,0.0,31.0,1.0,0.0,1.0,1.0,8.0,21.0,0.0,-1.0,0.0,0.0,39.0,29.0,1.0,-1.0,-1.0,78.0,-1.0,39.0,1.0,29.0,8.0,138.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
118.0,14.0,655.0,13.0,7.0,-1.0,-1.0,0.0,12.0,27.0,64.0,0.0,108.0,4.0,0.0,4.0,4.0,67.0,82.0,0.0,-1.0,0.0,0.0,158.0,232.0,15.0,-1.0,-1.0,314.0,-1.0,137.0,12.0,113.0,16.0,654.0,-1.0,-1.0,-1.0,-1.0,1.0,219.0,64.0,-1.0,2.0,0.0,2.0,4.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,2.0,8.0,3.0,2.0,3.0,0.0,12.0,0.0,6.0,2.0,1
26.0,93.0,147.0,3.0,2.0,-1.0,-1.0,0.0,3.0,5.0,8.0,0.0,37.0,1.0,0.0,1.0,1.0,8.0,13.0,0.0,-1.0,0.0,0.0,35.0,47.0,3.0,-1.0,-1.0,63.0,-1.0,34.0,3.0,19.0,5.0,147.0,-1.0,-1.0,-1.0,-1.0,1.0,47.0,8.0,-1.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,4.0,6.0,-11.0,17.0,2.0,1.0,-12.0,2.0,8.0,1.0,23.0,0.0,-6.0,4.0,1
162.0,29.0,46.0,1.0,1.0,-1.0,-1.0,0.0,1.0,10.0,10.0,0.0,8.0,1.0,0.0,1.0,1.0,10.0,11.0,0.0,-1.0,0.0,0.0,0.0,24.0,1.0,-1.0,-1.0,14.0,-1.0,0.0,1.0,13.0,10.0,46.0,-1.0,-1.0,-1.0,-1.0,1.0,11.0,10.0,-1.0,0.0,8.0,8.0,4.0,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,8.0,0.0,0.0,8.0,8.0,13.0,0.0,8.0,8.0,1
177.0,39.0,439.0,18.0,9.0,-1.0,-1.0,0.0,8.0,34.0,60.0,0.0,102.0,2.0,0.0,2.0,2.0,57.0,65.0,0.0,-1.0,0.0,0.0,121.0,75.0,7.0,-1.0,-1.0,266.0,-1.0,104.0,7.0,88.0,28.0,439.0,-1.0,-1.0,-1.0,-1.0,1.0,169.0,57.0,-1.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,-1.0,0.0,2.0,1.0,1
187.0,23.0,60.0,6.0,2.0,-1.0,-1.0,0.0,1.0,2.0,2.0,0.0,8.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,-1.0,0.0,0.0,20.0,18.0,1.0,-1.0,-1.0,34.0,-1.0,1.0,1.0,11.0,2.0,60.0,-1.0,-1.0,-1.0,-1.0,1.0,3.0,2.0,-1.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0
72.0,13.0,352.0,15.0,12.0,-1.0,-1.0,0.0,7.0,23.0,39.0,0.0,65.0,1.0,0.0,1.0,1.0,34.0,39.0,0.0,-1.0,0.0,0.0,115.0,74.0,7.0,-1.0,-1.0,213.0,-1.0,86.0,7.0,58.0,20.0,352.0,-1.0,-1.0,-1.0,-1.0,1.0,125.0,35.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-3.0,-1.0,0.0,-2.0,0.0,-5.0,0.0,-2.0,0.0,0
173.0,11.0,69.0,6.0,4.0,-1.0,-1.0,0.0,1.0,3.0,3.0,0.0,12.0,1.0,0.0,1.0,1.0,3.0,6.0,0.0,-1.0,0.0,0.0,5.0,31.0,1.0,-1.0,-1.0,26.0,-1.0,5.0,1.0,17.0,3.0,69.0,-1.0,-1.0,-1.0,-1.0,1.0,11.0,3.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0
23.0,60.0,386.0,13.0,4.0,-1.0,-1.0,0.0,10.0,8.0,20.0,0.0,62.0,2.0,0.0,2.0,2.0,20.0,40.0,0.0,-1.0,0.0,0.0,147.0,104.0,10.0,-1.0,-1.0,238.0,-1.0,124.0,10.0,70.0,8.0,386.0,-1.0,-1.0,-1.0,-1.0,1.0,164.0,20.0,-1.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,-3.0,-5.0,-13.0,-1.0,0.0,-46.0,-7.0,0.0,-29.0,-3.0,-50.0,-2.0,-12.0,-3.0,1
48.0,8.0,265.0,2.0,1.0,-1.0,-1.0,0.0,22.0,11.0,36.0,0.0,57.0,3.0,0.0,4.0,3.0,45.0,42.0,0.0,-1.0,0.0,0.0,76.0,57.0,30.0,-1.0,-1.0,153.0,-1.0,63.0,22.0,56.0,11.0,265.0,-1.0,-1.0,-1.0,-1.0,2.0,105.0,36.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77.0,11.0,48.0,3.0,1.0,-1.0,-1.0,0.0,1.0,2.0,2.0,0.0,7.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,-1.0,0.0,0.0,13.0,16.0,1.0,-1.0,-1.0,25.0,-1.0,4.0,1.0,9.0,2.0,48.0,-1.0,-1.0,-1.0,-1.0,1.0,6.0,2.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0
128.0,8.0,126.0,8.0,3.0,-1.0,-1.0,0.0,2.0,3.0,5.0,0.0,17.0,1.0,0.0,1.0,1.0,5.0,12.0,0.0,-1.0,0.0,0.0,34.0,34.0,2.0,-1.0,-1.0,75.0,-1.0,13.0,2.0,36.0,3.0,126.0,-1.0,-1.0,-1.0,-1.0,1.0,25.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0
26.0,207.0,176.0,2.0,2.0,-1.0,-1.0,0.0,11.0,20.0,23.0,0.0,26.0,7.0,0.0,8.0,7.0,24.0,12.0,0.0,-1.0,0.0,0.0,75.0,45.0,11.0,-1.0,-1.0,111.0,-1.0,64.0,11.0,16.0,3.0,176.0,-1.0,-1.0,-1.0,-1.0,1.0,76.0,23.0,-1.0,-1.0,-2.0,-2.0,-7.0,-1.0,2.0,0.0,4.0,2.0,-4.0,16.0,2.0,-14.0,0.0,1.0,2.0,0.0,-5.0,0.0,2.0,2.0,0
159.0,48.0,71.0,4.0,1.0,-1.0,-1.0,0.0,2.0,3.0,4.0,0.0,16.0,1.0,0.0,1.0,1.0,4.0,10.0,0.0,-1.0,0.0,0.0,9.0,23.0,2.0,-1.0,-1.0,32.0,-1.0,8.0,2.0,18.0,3.0,71.0,-1.0,-1.0,-1.0,-1.0,1.0,18.0,4.0,-1.0,-7.0,0.0,-7.0,-2.0,-2.0,-2.0,-2.0,-7.0,-2.0,-13.0,0.0,-7.0,-20.0,-11.0,-7.0,-3.0,0.0,-22.0,0.0,-13.0,-7.0,0
73.0,2.0,232.0,4.0,0.0,-1.0,-1.0,0.0,4.0,8.0,18.0,0.0,52.0,2.0,0.0,2.0,2.0,19.0,33.0,0.0,-1.0,0.0,0.0,69.0,40.0,5.0,-1.0,-1.0,139.0,-1.0,56.0,4.0,58.0,8.0,231.0,-1.0,-1.0,-1.0,-1.0,1.0,89.0,18.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
173.0,2.0,268.0,6.0,0.0,-1.0,-1.0,0.0,12.0,11.0,27.0,0.0,40.0,4.0,0.0,6.0,4.0,39.0,20.0,0.0,-1.0,0.0,0.0,69.0,120.0,24.0,-1.0,-1.0,111.0,-1.0,60.0,12.0,22.0,6.0,268.0,-1.0,-1.0,-1.0,-1.0,1.0,80.0,27.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
52.0,152.0,309.0,3.0,2.0,-1.0,-1.0,0.0,13.0,17.0,40.0,0.0,61.0,2.0,0.0,2.0,2.0,40.0,38.0,0.0,-1.0,0.0,0.0,99.0,63.0,13.0,-1.0,-1.0,188.0,-1.0,82.0,13.0,56.0,14.0,309.0,-1.0,-1.0,-1.0,-1.0,1.0,120.0,40.0,-1.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,6.0,9.0,28.0,21.0,1.0,46.0,15.0,1.0,11.0,2.0,64.0,0.0,24.0,6.0,1
156.0,17.0,457.0,10.0,7.0,-1.0,-1.0,0.0,24.0,6.0,29.0,0.0,74.0,4.0,0.0,4.0,4.0,29.0,71.0,0.0,-1.0,0.0,0.0,140.0,90.0,24.0,-1.0,-1.0,293.0,-1.0,144.0,24.0,102.0,6.0,457.0,-1.0,-1.0,-1.0,-1.0,1.0,215.0,29.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,1
162.0,2.0,142.0,5.0,0.0,-1.0,-1.0,0.0,1.0,5.0,5.0,0.0,15.0,1.0,0.0,1.0,1.0,5.0,3.0,0.0,-1.0,0.0,0.0,40.0,38.0,1.0,-1.0,-1.0,88.0,-1.0,17.0,1.0,43.0,5.0,141.0,-1.0,-1.0,-1.0,-1.0,1.0,20.0,5.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
196.0,6.0,107.0,2.0,2.0,-1.0,-1.0,0.0,3.0,6.0,11.0,0.0,24.0,1.0,0.0,1.0,1.0,11.0,11.0,0.0,-1.0,0.0,0.0,18.0,30.0,3.0,-1.0,-1.0,53.0,-1.0,15.0,3.0,24.0,6.0,107.0,-1.0,-1.0,-1.0,-1.0,1.0,26.0,11.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1
72.0,30.0,131.0,3.0,3.0,-1.0,-1.0,0.0,4.0,7.0,11.0,0.0,32.0,2.0,0.0,2.0,2.0,11.0,15.0,0.0,-1.0,0.0,0.0,28.0,37.0,4.0,-1.0,-1.0,62.0,-1.0,28.0,4.0,26.0,5.0,131.0,-1.0,-1.0,-1.0,-1.0,1.0,43.0,11.0,-1.0,0.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,2.0,2.0,2.0,6.0,0.0,9.0,2.0,0.0,5.0,2.0,18.0,0.0,4.0,2.0,0
52.0,152.0,309.0,3.0,2.0,-1.0,-1.0,0.0,13.0,17.0,40.0,0.0,61.0,2.0,0.0,2.0,2.0,40.0,38.0,0.0,-1.0,0.0,0.0,99.0,63.0,13.0,-1.0,-1.0,188.0,-1.0,82.0,13.0,56.0,14.0,309.0,-1.0,-1.0,-1.0,-1.0,1.0,120.0,40.0,-1.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,6.0,9.0,28.0,21.0,1.0,46.0,15.0,1.0,11.0,2.0,64.0,0.0,24.0,6.0,1
114.0,19.0,384.0,4.0,1.0,-1.0,-1.0,0.0,16.0,17.0,30.0,0.0,77.0,4.0,0.0,4.0,4.0,32.0,44.0,0.0,-1.0,0.0,0.0,104.0,97.0,17.0,-1.0,-1.0,210.0,-1.0,81.0,16.0,70.0,7.0,384.0,-1.0,-1.0,-1.0,-1.0,1.0,125.0,30.0,-1.0,0.0,2.0,2.0,3.0,-1.0,-2.0,-1.0,2.0,2.0,3.0,5.0,0.0,11.0,3.0,0.0,4.0,2.0,19.0,0.0,5.0,2.0,1
64.0,31.0,372.0,25.0,14.0,-1.0,-1.0,0.0,7.0,32.0,42.0,0.0,67.0,1.0,0.0,1.0,1.0,42.0,50.0,0.0,-1.0,0.0,0.0,72.0,125.0,7.0,-1.0,-1.0,185.0,-1.0,67.0,7.0,75.0,32.0,373.0,-1.0,-1.0,-1.0,-1.0,1.0,117.0,42.0,-1.0,0.0,0.0,1.0,-25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,-22.0,0.0,1.0,1.0,0
146.0,6.0,239.0,1.0,1.0,-1.0,-1.0,0.0,3.0,11.0,13.0,0.0,68.0,1.0,0.0,1.0,1.0,13.0,28.0,0.0,-1.0,0.0,0.0,58.0,38.0,3.0,-1.0,-1.0,133.0,-1.0,45.0,3.0,63.0,11.0,239.0,-1.0,-1.0,-1.0,-1.0,1.0,73.0,13.0,-1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0
48.0,2.0,88.0,1.0,1.0,-1.0,-1.0,0.0,3.0,8.0,10.0,0.0,16.0,1.0,0.0,1.0,1.0,10.0,12.0,0.0,-1.0,0.0,0.0,14.0,32.0,3.0,-1.0,-1.0,40.0,-1.0,13.0,3.0,16.0,8.0,88.0,-1.0,-1.0,-1.0,-1.0,1.0,25.0,10.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,66.0,371.0,10.0,5.0,-1.0,-1.0,0.0,7.0,7.0,16.0,0.0,81.0,2.0,0.0,2.0,2.0,16.0,42.0,0.0,-1.0,0.0,0.0,151.0,65.0,7.0,-1.0,-1.0,227.0,-1.0,134.0,7.0,65.0,7.0,371.0,-1.0,-1.0,-1.0,-1.0,1.0,176.0,16.0,-1.0,-1.0,-1.0,-2.0,-10.0,0.0,0.0,0.0,-2.0,-1.0,-10.0,-6.0,-1.0,-30.0,-6.0,-1.0,-18.0,-1.0,-46.0,-1.0,-7.0,-2.0,1
76.0,24.0,180.0,1.0,1.0,-1.0,-1.0,0.0,4.0,6.0,8.0,0.0,39.0,2.0,0.0,2.0,2.0,8.0,15.0,0.0,-1.0,0.0,0.0,75.0,28.0,4.0,-1.0,-1.0,113.0,-1.0,74.0,4.0,32.0,4.0,180.0,-1.0,-1.0,-1.0,-1.0,1.0,89.0,8.0,-1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,10.0,0.0,-1.0,-1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1
59.0,2.0,159.0,9.0,6.0,-1.0,-1.0,0.0,3.0,5.0,8.0,0.0,27.0,1.0,0.0,1.0,1.0,8.0,11.0,0.0,-1.0,0.0,0.0,45.0,37.0,3.0,-1.0,-1.0,95.0,-1.0,15.0,3.0,42.0,5.0,159.0,-1.0,-1.0,-1.0,-1.0,1.0,26.0,8.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1
173.0,2.0,83.0,6.0,0.0,-1.0,-1.0,0.0,3.0,5.0,7.0,0.0,13.0,1.0,0.0,1.0,1.0,7.0,7.0,0.0,-1.0,0.0,0.0,7.0,39.0,3.0,-1.0,-1.0,31.0,-1.0,8.0,3.0,18.0,5.0,83.0,-1.0,-1.0,-1.0,-1.0,1.0,15.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
59.0,5.0,402.0,5.0,4.0,-1.0,-1.0,0.0,7.0,7.0,16.0,0.0,97.0,2.0,0.0,2.0,2.0,16.0,43.0,0.0,-1.0,0.0,0.0,154.0,76.0,7.0,-1.0,-1.0,231.0,-1.0,136.0,7.0,66.0,7.0,402.0,-1.0,-1.0,-1.0,-1.0,1.0,179.0,16.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0
104.0,5.0,399.0,2.0,1.0,-1.0,-1.0,0.0,8.0,18.0,35.0,0.0,83.0,2.0,0.0,2.0,2.0,37.0,56.0,0.0,-1.0,0.0,0.0,68.0,151.0,8.0,-1.0,-1.0,165.0,-1.0,66.0,8.0,69.0,16.0,399.0,-1.0,-1.0,-1.0,-1.0,1.0,122.0,35.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
156.0,4.0,501.0,10.0,4.0,-1.0,-1.0,0.0,6.0,35.0,45.0,0.0,38.0,1.0,0.0,1.0,1.0,47.0,50.0,0.0,-1.0,0.0,0.0,87.0,271.0,6.0,-1.0,-1.0,193.0,-1.0,84.0,6.0,57.0,32.0,501.0,-1.0,-1.0,-1.0,-1.0,1.0,134.0,45.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
116.0,33.0,194.0,6.0,3.0,-1.0,-1.0,0.0,1.0,8.0,8.0,0.0,45.0,1.0,0.0,1.0,1.0,8.0,14.0,0.0,-1.0,0.0,0.0,74.0,23.0,1.0,-1.0,-1.0,126.0,-1.0,38.0,1.0,43.0,8.0,194.0,-1.0,-1.0,-1.0,-1.0,1.0,52.0,8.0,-1.0,0.0,-1.0,-1.0,-8.0,0.0,0.0,0.0,-1.0,-3.0,-8.0,-5.0,0.0,-18.0,-6.0,0.0,-9.0,-1.0,-31.0,0.0,-9.0,-1.0,0
