e_changed_log_length,e_changed_loc_,e_loc_,e_chang_count_,e_bug_count_,m_MinEssentialKnots,m_CountDeclInstanceVariablePublic,m_AvgLineCode,m_MaxCyclomatic,m_SumEssential,m_SumCyclomatic,m_AvgLine,m_CountLineBlank,m_AvgCyclomatic,m_CountDeclMethodDefault,m_AvgCyclomaticStrict,m_AvgCyclomaticModified,m_SumCyclomaticStrict,m_CountStmtDecl,m_AvgEssential,m_CountLineInactive,m_AvgLineBlank,m_AvgLineComment,m_CountLineCodeExe,m_CountLineComment,m_MaxCyclomaticStrict,m_CountLinePreprocessor,m_MaxEssentialKnots,m_CountLineCode,m_CountSemicolon,m_CountStmtExe,m_MaxCyclomaticModified,m_CountLineCodeDecl,m_CountDeclFunction,m_CountLine,m_CountDeclMethodFriend,m_Knots,m_CountDeclMethodConst,m_CountDeclInstanceVariablePrivate,m_CountDeclClass,m_CountStmt,m_SumCyclomaticModified,m_CountDeclInstanceVariableProtected,md_MaxCyclomatic,md_SumEssential,md_SumCyclomatic,md_CountLineBlank,md_AvgCyclomatic,md_AvgCyclomaticStrict,md_AvgCyclomaticModified,md_SumCyclomaticStrict,md_CountStmtDecl,md_CountLineCodeExe,md_CountLineComment,md_MaxCyclomaticStrict,md_CountLineCode,md_CountStmtExe,md_MaxCyclomaticModified,md_CountLineCodeDecl,md_CountDeclFunction,md_CountLine,md_CountDeclClass,md_CountStmt,md_SumCyclomaticModified,bug
48.0,2.0,105.0,2.0,1.0,-1.0,-1.0,0.0,5.0,3.0,7.0,0.0,21.0,2.0,0.0,2.0,2.0,7.0,13.0,0.0,-1.0,0.0,0.0,20.0,34.0,5.0,-1.0,-1.0,50.0,-1.0,16.0,5.0,24.0,3.0,105.0,-1.0,-1.0,-1.0,-1.0,2.0,29.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
173.0,6.0,93.0,3.0,2.0,-1.0,-1.0,0.0,6.0,4.0,9.0,0.0,16.0,2.0,0.0,1.0,2.0,7.0,11.0,0.0,-1.0,0.0,0.0,15.0,32.0,4.0,-1.0,-1.0,45.0,-1.0,13.0,5.0,20.0,4.0,93.0,-1.0,-1.0,-1.0,-1.0,1.0,24.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0
198.0,379.0,122.0,9.0,5.0,-1.0,-1.0,0.0,2.0,4.0,5.0,0.0,23.0,1.0,0.0,1.0,1.0,5.0,22.0,0.0,-1.0,0.0,0.0,17.0,31.0,2.0,-1.0,-1.0,68.0,-1.0,11.0,2.0,46.0,4.0,122.0,-1.0,-1.0,-1.0,-1.0,1.0,33.0,5.0,-1.0,-11.0,-7.0,-43.0,-46.0,-3.0,-2.0,-2.0,-32.0,-39.0,-156.0,-88.0,-9.0,-243.0,-115.0,-9.0,-61.0,-7.0,-377.0,0.0,-154.0,-34.0,0
51.0,11.0,366.0,11.0,6.0,-1.0,-1.0,0.0,7.0,7.0,16.0,0.0,80.0,2.0,0.0,2.0,2.0,16.0,41.0,0.0,-1.0,0.0,0.0,148.0,65.0,7.0,-1.0,-1.0,223.0,-1.0,131.0,7.0,64.0,7.0,366.0,-1.0,-1.0,-1.0,-1.0,1.0,172.0,16.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-3.0,0.0,0.0,-4.0,-3.0,0.0,-1.0,0.0,-5.0,0.0,-4.0,0.0,1
52.0,183.0,1163.0,29.0,18.0,-1.0,-1.0,0.0,15.0,89.0,144.0,0.0,224.0,4.0,0.0,4.0,4.0,147.0,122.0,0.0,-1.0,0.0,0.0,462.0,157.0,15.0,-1.0,-1.0,784.0,-1.0,307.0,15.0,229.0,34.0,1164.0,-1.0,-1.0,-1.0,-1.0,1.0,429.0,144.0,-1.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,-5.0,-2.0,0.0,-17.0,3.0,0.0,-14.0,1.0,-11.0,0.0,4.0,1.0,1
195.0,3.0,48.0,1.0,1.0,-1.0,-1.0,0.0,1.0,3.0,3.0,0.0,11.0,1.0,0.0,1.0,1.0,3.0,9.0,0.0,-1.0,0.0,0.0,2.0,16.0,1.0,-1.0,-1.0,21.0,-1.0,2.0,1.0,15.0,3.0,48.0,-1.0,-1.0,-1.0,-1.0,1.0,11.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-3.0,-1.0,0.0,-2.0,0.0,-3.0,0.0,-2.0,0.0,0
88.0,6.0,404.0,7.0,0.0,-1.0,-1.0,0.0,8.0,16.0,36.0,0.0,82.0,2.0,0.0,2.0,2.0,38.0,47.0,0.0,-1.0,0.0,0.0,102.0,99.0,10.0,-1.0,-1.0,224.0,-1.0,66.0,8.0,97.0,14.0,404.0,-1.0,-1.0,-1.0,-1.0,1.0,113.0,36.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,0
195.0,9.0,49.0,4.0,2.0,-1.0,-1.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,-1.0,0.0,0.0,11.0,25.0,1.0,-1.0,-1.0,20.0,-1.0,11.0,1.0,7.0,1.0,49.0,-1.0,-1.0,-1.0,-1.0,1.0,14.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,1
77.0,6.0,116.0,12.0,8.0,-1.0,-1.0,0.0,3.0,3.0,6.0,0.0,25.0,2.0,0.0,2.0,2.0,6.0,20.0,0.0,-1.0,0.0,0.0,24.0,31.0,3.0,-1.0,-1.0,60.0,-1.0,12.0,3.0,29.0,3.0,116.0,-1.0,-1.0,-1.0,-1.0,1.0,32.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47.0,23.0,96.0,5.0,3.0,-1.0,-1.0,0.0,5.0,5.0,8.0,0.0,13.0,2.0,0.0,2.0,2.0,8.0,6.0,0.0,-1.0,0.0,0.0,16.0,29.0,5.0,-1.0,-1.0,63.0,-1.0,11.0,5.0,39.0,3.0,96.0,-1.0,-1.0,-1.0,-1.0,1.0,17.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0
59.0,23.0,295.0,9.0,6.0,-1.0,-1.0,0.0,6.0,4.0,12.0,0.0,56.0,3.0,0.0,3.0,3.0,12.0,32.0,0.0,-1.0,0.0,0.0,122.0,47.0,6.0,-1.0,-1.0,194.0,-1.0,84.0,6.0,62.0,4.0,295.0,-1.0,-1.0,-1.0,-1.0,1.0,116.0,12.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,0.0,-3.0,-1.0,0.0,1.0,0.0,-3.0,0.0,0.0,0.0,1
70.0,21.0,79.0,1.0,1.0,-1.0,-1.0,0.0,2.0,3.0,4.0,0.0,9.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,-1.0,0.0,0.0,20.0,30.0,2.0,-1.0,-1.0,40.0,-1.0,7.0,2.0,16.0,3.0,79.0,-1.0,-1.0,-1.0,-1.0,1.0,11.0,4.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
77.0,6.0,78.0,1.0,0.0,-1.0,-1.0,0.0,2.0,3.0,4.0,0.0,9.0,1.0,0.0,1.0,1.0,4.0,5.0,0.0,-1.0,0.0,0.0,17.0,28.0,2.0,-1.0,-1.0,41.0,-1.0,8.0,2.0,20.0,3.0,78.0,-1.0,-1.0,-1.0,-1.0,1.0,13.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73.0,2.0,189.0,11.0,6.0,-1.0,-1.0,0.0,4.0,4.0,7.0,0.0,37.0,1.0,0.0,1.0,1.0,7.0,16.0,0.0,-1.0,0.0,0.0,41.0,70.0,4.0,-1.0,-1.0,82.0,-1.0,30.0,4.0,33.0,4.0,189.0,-1.0,-1.0,-1.0,-1.0,1.0,46.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78.0,2.0,104.0,9.0,6.0,-1.0,-1.0,0.0,3.0,7.0,12.0,0.0,15.0,1.0,0.0,1.0,1.0,12.0,14.0,0.0,-1.0,0.0,0.0,26.0,17.0,3.0,-1.0,-1.0,72.0,-1.0,17.0,3.0,33.0,7.0,104.0,-1.0,-1.0,-1.0,-1.0,2.0,31.0,12.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.0,207.0,176.0,2.0,2.0,-1.0,-1.0,0.0,11.0,20.0,23.0,0.0,26.0,7.0,0.0,8.0,7.0,24.0,12.0,0.0,-1.0,0.0,0.0,75.0,45.0,11.0,-1.0,-1.0,111.0,-1.0,64.0,11.0,16.0,3.0,176.0,-1.0,-1.0,-1.0,-1.0,1.0,76.0,23.0,-1.0,-1.0,-2.0,-2.0,-7.0,-1.0,2.0,0.0,4.0,2.0,-4.0,16.0,2.0,-14.0,0.0,1.0,2.0,0.0,-5.0,0.0,2.0,2.0,0
211.0,88.0,149.0,6.0,5.0,-1.0,-1.0,0.0,4.0,4.0,10.0,0.0,31.0,2.0,0.0,2.0,2.0,10.0,20.0,0.0,-1.0,0.0,0.0,26.0,44.0,4.0,-1.0,-1.0,74.0,-1.0,26.0,4.0,36.0,4.0,149.0,-1.0,-1.0,-1.0,-1.0,1.0,46.0,10.0,-1.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,3.0,9.0,6.0,-10.0,0.0,33.0,6.0,0.0,22.0,1.0,28.0,0.0,15.0,3.0,1
96.0,41.0,305.0,20.0,9.0,-1.0,-1.0,0.0,4.0,14.0,20.0,0.0,77.0,1.0,0.0,1.0,1.0,20.0,30.0,0.0,-1.0,0.0,0.0,75.0,73.0,4.0,-1.0,-1.0,154.0,-1.0,62.0,4.0,62.0,14.0,304.0,-1.0,-1.0,-1.0,-1.0,1.0,92.0,20.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,4.0,0.0,5.0,0.0,1.0,0.0,0
156.0,2.0,729.0,11.0,2.0,-1.0,-1.0,0.0,17.0,16.0,20.0,0.0,115.0,5.0,0.0,5.0,5.0,20.0,36.0,0.0,-1.0,0.0,0.0,306.0,218.0,17.0,-1.0,-1.0,396.0,-1.0,83.0,17.0,76.0,4.0,729.0,-1.0,-1.0,-1.0,-1.0,1.0,119.0,20.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
104.0,12.0,340.0,1.0,0.0,-1.0,-1.0,0.0,4.0,13.0,24.0,0.0,58.0,1.0,0.0,1.0,1.0,24.0,37.0,0.0,-1.0,0.0,0.0,93.0,68.0,4.0,-1.0,-1.0,214.0,-1.0,50.0,4.0,96.0,13.0,340.0,-1.0,-1.0,-1.0,-1.0,2.0,87.0,24.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0
52.0,22.0,515.0,2.0,1.0,-1.0,-1.0,0.0,8.0,21.0,54.0,0.0,94.0,3.0,0.0,2.0,2.0,53.0,73.0,0.0,-1.0,0.0,0.0,167.0,72.0,8.0,-1.0,-1.0,349.0,-1.0,136.0,8.0,127.0,18.0,515.0,-1.0,-1.0,-1.0,-1.0,1.0,209.0,53.0,-1.0,0.0,0.0,2.0,-4.0,1.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,12.0,4.0,0.0,2.0,0.0,8.0,0.0,6.0,2.0,0
48.0,27.0,126.0,12.0,3.0,-1.0,-1.0,0.0,3.0,5.0,7.0,0.0,19.0,1.0,0.0,1.0,1.0,7.0,15.0,0.0,-1.0,0.0,0.0,21.0,41.0,3.0,-1.0,-1.0,66.0,-1.0,15.0,3.0,39.0,5.0,126.0,-1.0,-1.0,-1.0,-1.0,1.0,30.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0
173.0,30.0,133.0,7.0,3.0,-1.0,-1.0,0.0,4.0,7.0,11.0,0.0,29.0,2.0,0.0,2.0,2.0,11.0,15.0,0.0,-1.0,0.0,0.0,32.0,37.0,4.0,-1.0,-1.0,67.0,-1.0,28.0,4.0,26.0,5.0,133.0,-1.0,-1.0,-1.0,-1.0,1.0,43.0,11.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
181.0,15.0,44.0,5.0,2.0,-1.0,-1.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,17.0,15.0,1.0,-1.0,-1.0,25.0,-1.0,2.0,1.0,6.0,1.0,44.0,-1.0,-1.0,-1.0,-1.0,1.0,3.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0
48.0,2.0,143.0,5.0,3.0,-1.0,-1.0,0.0,2.0,2.0,3.0,0.0,37.0,1.0,0.0,1.0,1.0,3.0,13.0,0.0,-1.0,0.0,0.0,17.0,54.0,2.0,-1.0,-1.0,52.0,-1.0,11.0,2.0,29.0,2.0,143.0,-1.0,-1.0,-1.0,-1.0,1.0,24.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
56.0,116.0,145.0,3.0,3.0,-1.0,-1.0,0.0,5.0,11.0,13.0,0.0,34.0,1.0,0.0,1.0,1.0,13.0,21.0,0.0,-1.0,0.0,0.0,26.0,43.0,5.0,-1.0,-1.0,67.0,-1.0,22.0,5.0,29.0,9.0,144.0,-1.0,-1.0,-1.0,-1.0,1.0,43.0,13.0,-1.0,4.0,1.0,3.0,-19.0,0.0,0.0,0.0,3.0,4.0,19.0,-67.0,4.0,18.0,15.0,4.0,6.0,-1.0,-68.0,0.0,19.0,3.0,1
104.0,5.0,280.0,7.0,3.0,-1.0,-1.0,0.0,4.0,22.0,24.0,0.0,65.0,1.0,0.0,1.0,1.0,24.0,29.0,0.0,-1.0,0.0,0.0,27.0,134.0,4.0,-1.0,-1.0,81.0,-1.0,25.0,4.0,42.0,17.0,280.0,-1.0,-1.0,-1.0,-1.0,1.0,54.0,24.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
59.0,5.0,402.0,5.0,4.0,-1.0,-1.0,0.0,7.0,7.0,16.0,0.0,97.0,2.0,0.0,2.0,2.0,16.0,43.0,0.0,-1.0,0.0,0.0,154.0,76.0,7.0,-1.0,-1.0,231.0,-1.0,136.0,7.0,66.0,7.0,402.0,-1.0,-1.0,-1.0,-1.0,1.0,179.0,16.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0
54.0,413.0,631.0,22.0,7.0,-1.0,-1.0,0.0,5.0,45.0,53.0,0.0,101.0,1.0,0.0,1.0,1.0,53.0,64.0,0.0,-1.0,0.0,0.0,59.0,309.0,5.0,-1.0,-1.0,220.0,-1.0,61.0,5.0,126.0,41.0,630.0,-1.0,-1.0,-1.0,-1.0,1.0,125.0,53.0,-1.0,0.0,-4.0,-4.0,-8.0,0.0,0.0,0.0,-4.0,-6.0,-6.0,-147.0,0.0,-17.0,-6.0,0.0,-7.0,-4.0,-171.0,0.0,-12.0,-4.0,0
44.0,30.0,152.0,19.0,11.0,-1.0,-1.0,0.0,5.0,3.0,7.0,0.0,26.0,2.0,0.0,2.0,2.0,7.0,16.0,0.0,-1.0,0.0,0.0,43.0,26.0,5.0,-1.0,-1.0,100.0,-1.0,21.0,5.0,49.0,3.0,152.0,-1.0,-1.0,-1.0,-1.0,1.0,37.0,7.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,13.0,-19.0,0.0,23.0,3.0,0.0,10.0,0.0,6.0,0.0,5.0,0.0,0
107.0,2.0,153.0,8.0,2.0,-1.0,-1.0,0.0,9.0,9.0,11.0,0.0,21.0,3.0,0.0,3.0,3.0,11.0,15.0,0.0,-1.0,0.0,0.0,55.0,41.0,9.0,-1.0,-1.0,95.0,-1.0,33.0,9.0,29.0,3.0,153.0,-1.0,-1.0,-1.0,-1.0,1.0,48.0,11.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,12.0,221.0,4.0,2.0,-1.0,-1.0,0.0,2.0,7.0,9.0,0.0,34.0,1.0,0.0,1.0,1.0,9.0,21.0,0.0,-1.0,0.0,0.0,44.0,88.0,2.0,-1.0,-1.0,109.0,-1.0,40.0,2.0,45.0,7.0,221.0,-1.0,-1.0,-1.0,-1.0,2.0,61.0,9.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
88.0,47.0,407.0,19.0,11.0,-1.0,-1.0,0.0,5.0,28.0,38.0,0.0,80.0,2.0,0.0,2.0,2.0,38.0,61.0,0.0,-1.0,0.0,0.0,80.0,144.0,5.0,-1.0,-1.0,183.0,-1.0,70.0,5.0,71.0,18.0,407.0,-1.0,-1.0,-1.0,-1.0,1.0,131.0,38.0,-1.0,1.0,4.0,6.0,12.0,1.0,1.0,1.0,6.0,7.0,11.0,12.0,1.0,21.0,11.0,1.0,6.0,1.0,45.0,0.0,18.0,6.0,1
85.0,25.0,223.0,4.0,4.0,-1.0,-1.0,0.0,2.0,3.0,4.0,0.0,31.0,1.0,0.0,1.0,1.0,4.0,18.0,0.0,-1.0,0.0,0.0,67.0,89.0,2.0,-1.0,-1.0,102.0,-1.0,41.0,2.0,31.0,3.0,222.0,-1.0,-1.0,-1.0,-1.0,1.0,59.0,4.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-3.0,-18.0,-2.0,0.0,-21.0,-13.0,0.0,-3.0,0.0,-25.0,0.0,-16.0,0.0,0
156.0,2.0,137.0,3.0,2.0,-1.0,-1.0,0.0,7.0,4.0,10.0,0.0,27.0,2.0,0.0,2.0,2.0,10.0,15.0,0.0,-1.0,0.0,0.0,38.0,24.0,7.0,-1.0,-1.0,86.0,-1.0,37.0,7.0,41.0,4.0,137.0,-1.0,-1.0,-1.0,-1.0,2.0,52.0,10.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
63.0,114.0,103.0,3.0,2.0,-1.0,-1.0,0.0,4.0,3.0,6.0,0.0,16.0,2.0,0.0,2.0,2.0,6.0,11.0,0.0,-1.0,0.0,0.0,31.0,23.0,4.0,-1.0,-1.0,64.0,-1.0,28.0,4.0,25.0,3.0,103.0,-1.0,-1.0,-1.0,-1.0,1.0,39.0,6.0,-1.0,-7.0,0.0,-7.0,6.0,-2.0,0.0,0.0,-1.0,4.0,-28.0,-9.0,-1.0,-35.0,-12.0,-2.0,6.0,0.0,-38.0,0.0,-8.0,-2.0,1
63.0,2.0,276.0,8.0,1.0,-1.0,-1.0,0.0,13.0,5.0,25.0,0.0,53.0,5.0,0.0,5.0,5.0,27.0,59.0,0.0,-1.0,0.0,0.0,75.0,51.0,15.0,-1.0,-1.0,172.0,-1.0,58.0,13.0,77.0,5.0,275.0,-1.0,-1.0,-1.0,-1.0,1.0,117.0,25.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
195.0,4.0,675.0,17.0,11.0,-1.0,-1.0,0.0,13.0,27.0,67.0,0.0,110.0,4.0,0.0,4.0,4.0,70.0,83.0,0.0,-1.0,0.0,0.0,165.0,241.0,16.0,-1.0,-1.0,323.0,-1.0,143.0,13.0,112.0,16.0,674.0,-1.0,-1.0,-1.0,-1.0,1.0,226.0,67.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0
40.0,3.0,220.0,14.0,8.0,-1.0,-1.0,0.0,3.0,15.0,20.0,0.0,43.0,1.0,0.0,1.0,1.0,20.0,34.0,0.0,-1.0,0.0,0.0,36.0,80.0,3.0,-1.0,-1.0,97.0,-1.0,29.0,3.0,43.0,13.0,220.0,-1.0,-1.0,-1.0,-1.0,1.0,63.0,20.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0
65.0,44.0,395.0,12.0,5.0,-1.0,-1.0,0.0,7.0,6.0,17.0,0.0,74.0,2.0,0.0,2.0,2.0,17.0,53.0,0.0,-1.0,0.0,0.0,185.0,28.0,7.0,-1.0,-1.0,293.0,-1.0,122.0,7.0,95.0,6.0,395.0,-1.0,-1.0,-1.0,-1.0,1.0,175.0,17.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,-1.0,0.0,-22.0,-4.0,0.0,-18.0,0.0,-22.0,0.0,-4.0,0.0,1
45.0,4.0,61.0,2.0,2.0,-1.0,-1.0,0.0,1.0,3.0,3.0,0.0,6.0,1.0,0.0,1.0,1.0,3.0,14.0,0.0,-1.0,0.0,0.0,7.0,19.0,1.0,-1.0,-1.0,36.0,-1.0,7.0,1.0,25.0,3.0,61.0,-1.0,-1.0,-1.0,-1.0,1.0,21.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
187.0,3.0,1336.0,24.0,16.0,-1.0,-1.0,0.0,15.0,88.0,144.0,0.0,334.0,4.0,0.0,4.0,4.0,147.0,127.0,0.0,-1.0,0.0,0.0,500.0,166.0,15.0,-1.0,-1.0,838.0,-1.0,366.0,15.0,247.0,33.0,1337.0,-1.0,-1.0,-1.0,-1.0,1.0,493.0,144.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0
70.0,54.0,133.0,4.0,4.0,-1.0,-1.0,0.0,1.0,5.0,5.0,0.0,13.0,1.0,0.0,1.0,1.0,5.0,4.0,0.0,-1.0,0.0,0.0,33.0,42.0,1.0,-1.0,-1.0,78.0,-1.0,8.0,1.0,39.0,5.0,133.0,-1.0,-1.0,-1.0,-1.0,1.0,12.0,5.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
145.0,7.0,87.0,4.0,2.0,-1.0,-1.0,0.0,2.0,6.0,7.0,0.0,14.0,1.0,0.0,1.0,1.0,7.0,8.0,0.0,-1.0,0.0,0.0,7.0,37.0,2.0,-1.0,-1.0,36.0,-1.0,7.0,2.0,21.0,6.0,87.0,-1.0,-1.0,-1.0,-1.0,1.0,15.0,7.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0
48.0,2.0,52.0,3.0,0.0,-1.0,-1.0,0.0,1.0,5.0,5.0,0.0,15.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,-1.0,0.0,0.0,6.0,15.0,1.0,-1.0,-1.0,22.0,-1.0,6.0,1.0,10.0,5.0,52.0,-1.0,-1.0,-1.0,-1.0,1.0,7.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
63.0,6.0,389.0,13.0,11.0,-1.0,-1.0,0.0,13.0,17.0,45.0,0.0,90.0,3.0,0.0,3.0,3.0,47.0,43.0,0.0,-1.0,0.0,0.0,104.0,100.0,14.0,-1.0,-1.0,200.0,-1.0,96.0,13.0,63.0,14.0,389.0,-1.0,-1.0,-1.0,-1.0,1.0,139.0,45.0,-1.0,0.0,3.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1
159.0,8.0,558.0,6.0,1.0,-1.0,-1.0,0.0,8.0,22.0,57.0,0.0,105.0,3.0,0.0,2.0,2.0,56.0,84.0,0.0,-1.0,0.0,0.0,179.0,76.0,8.0,-1.0,-1.0,377.0,-1.0,148.0,8.0,140.0,19.0,558.0,-1.0,-1.0,-1.0,-1.0,1.0,232.0,56.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59.0,2.0,138.0,1.0,1.0,-1.0,-1.0,0.0,6.0,7.0,12.0,0.0,12.0,1.0,0.0,1.0,1.0,13.0,18.0,0.0,-1.0,0.0,0.0,62.0,15.0,6.0,-1.0,-1.0,111.0,-1.0,40.0,6.0,38.0,7.0,138.0,-1.0,-1.0,-1.0,-1.0,3.0,58.0,12.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
